16 53 1 15 15
16 53 2 13 15
16 53 2 15 15
16 53 3 15 15
16 53 4 15 15
16 53 5 15 15
16 53 6 15 15
16 53 7 13 15
16 53 7 15 15
16 53 8 13 15
16 53 8 15 15
16 53 9 13 15
16 53 9 15 15
16 53 10 13 15
16 53 10 15 15
16 53 11 13 15
16 53 11 15 15
16 53 12 13 15
16 53 12 15 15
16 53 14 15 15
16 53 16 1 2
16 53 16 2 2
16 53 16 3 2
16 53 16 4 14
16 53 16 5 14
16 53 16 6 2
16 53 16 7 2
16 53 16 8 2
16 53 16 9 2
16 53 16 10 2
16 53 16 11 2
16 53 16 12 2
16 53 16 13 15
16 53 16 14 14
16 53 16 15 15
16 53 16 17 2
16 53 17 15 15
