2 156 1 7 9
2 156 1 8 9
2 156 1 9 9
2 156 1 10 9
2 156 1 11 12
2 156 1 12 12
2 156 1 16 16
2 156 2 1 1
2 156 2 3 1
2 156 2 4 1
2 156 2 5 1
2 156 2 6 1
2 156 2 7 9
2 156 2 8 9
2 156 2 9 9
2 156 2 10 9
2 156 2 11 12
2 156 2 12 12
2 156 2 13 16
2 156 2 14 1
2 156 2 15 16
2 156 2 16 16
2 156 2 17 17
2 156 3 7 9
2 156 3 8 9
2 156 3 9 9
2 156 3 10 9
2 156 3 11 12
2 156 3 12 12
2 156 3 16 16
2 156 4 7 9
2 156 4 8 9
2 156 4 9 9
2 156 4 10 9
2 156 4 11 12
2 156 4 12 12
2 156 5 7 9
2 156 5 8 9
2 156 5 9 9
2 156 5 10 9
2 156 5 11 12
2 156 5 12 12
2 156 5 16 16
2 156 6 11 12
2 156 6 12 12
2 156 6 16 16
2 156 7 1 1
2 156 7 3 1
2 156 7 4 1
2 156 7 5 1
2 156 7 12 12
2 156 7 13 16
2 156 7 14 1
2 156 7 15 16
2 156 7 16 16
2 156 8 1 1
2 156 8 3 1
2 156 8 4 1
2 156 8 5 1
2 156 8 12 12
2 156 8 13 16
2 156 8 14 1
2 156 8 15 16
2 156 8 16 16
2 156 9 1 1
2 156 9 3 1
2 156 9 4 1
2 156 9 5 1
2 156 9 12 12
2 156 9 13 16
2 156 9 14 1
2 156 9 15 16
2 156 9 16 16
2 156 10 1 1
2 156 10 3 1
2 156 10 4 1
2 156 10 5 1
2 156 10 12 12
2 156 10 13 16
2 156 10 14 1
2 156 10 15 16
2 156 10 16 16
2 156 11 1 1
2 156 11 3 1
2 156 11 4 1
2 156 11 5 1
2 156 11 6 1
2 156 11 13 16
2 156 11 14 1
2 156 11 15 16
2 156 11 16 16
2 156 12 1 1
2 156 12 3 1
2 156 12 4 1
2 156 12 5 1
2 156 12 6 1
2 156 12 7 9
2 156 12 9 9
2 156 12 13 16
2 156 12 14 1
2 156 12 15 16
2 156 12 16 16
2 156 12 17 17
2 156 13 7 9
2 156 13 8 9
2 156 13 9 9
2 156 13 10 9
2 156 13 11 12
2 156 13 12 12
2 156 14 7 9
2 156 14 8 9
2 156 14 9 9
2 156 14 10 9
2 156 14 11 12
2 156 14 12 12
2 156 15 6 1
2 156 15 7 9
2 156 15 8 9
2 156 15 9 9
2 156 15 10 9
2 156 15 11 12
2 156 15 12 12
2 156 15 17 17
2 156 16 1 1
2 156 16 3 1
2 156 16 4 1
2 156 16 5 1
2 156 16 6 1
2 156 16 7 9
2 156 16 8 9
2 156 16 9 9
2 156 16 10 9
2 156 16 11 12
2 156 16 12 12
2 156 16 14 1
2 156 16 17 17
2 156 17 11 12
2 156 17 12 12
2 156 17 15 16
2 156 17 16 16
