1 150 1 2 2
1 150 1 3 3
1 150 1 4 5
1 150 1 5 5
1 150 1 6 6
1 150 1 7 2
1 150 1 8 2
1 150 1 9 2
1 150 1 10 2
1 150 1 11 2
1 150 1 12 2
1 150 1 13 14
1 150 1 14 14
1 150 1 15 14
1 150 1 16 2
1 150 1 17 17
1 150 2 3 3
1 150 2 4 5
1 150 2 5 5
1 150 2 6 6
1 150 2 14 14
1 150 3 2 2
1 150 3 7 2
1 150 3 8 2
1 150 3 9 2
1 150 3 10 2
1 150 3 11 2
1 150 3 12 2
1 150 3 13 14
1 150 3 14 14
1 150 3 15 14
1 150 3 16 2
1 150 3 17 17
1 150 4 2 2
1 150 4 3 3
1 150 4 5 5
1 150 4 6 6
1 150 4 7 2
1 150 4 8 2
1 150 4 9 2
1 150 4 10 2
1 150 4 11 2
1 150 4 12 2
1 150 4 17 17
1 150 5 2 2
1 150 5 3 3
1 150 5 6 6
1 150 5 7 2
1 150 5 8 2
1 150 5 9 2
1 150 5 10 2
1 150 5 11 2
1 150 5 12 2
1 150 5 13 14
1 150 5 14 14
1 150 5 15 14
1 150 5 16 2
1 150 5 17 17
1 150 6 2 2
1 150 6 3 3
1 150 6 4 5
1 150 6 5 5
1 150 6 7 2
1 150 6 8 2
1 150 6 9 2
1 150 6 10 2
1 150 6 11 2
1 150 6 12 2
1 150 6 13 14
1 150 6 14 14
1 150 6 15 14
1 150 6 16 2
1 150 6 17 17
1 150 7 3 3
1 150 7 4 5
1 150 7 5 5
1 150 7 14 14
1 150 8 3 3
1 150 8 4 5
1 150 8 5 5
1 150 8 14 14
1 150 9 3 3
1 150 9 4 5
1 150 9 5 5
1 150 9 14 14
1 150 10 3 3
1 150 10 4 5
1 150 10 5 5
1 150 10 14 14
1 150 11 3 3
1 150 11 4 5
1 150 11 5 5
1 150 11 6 6
1 150 11 14 14
1 150 12 3 3
1 150 12 4 5
1 150 12 5 5
1 150 12 6 6
1 150 12 14 14
1 150 13 2 2
1 150 13 3 3
1 150 13 5 5
1 150 13 6 6
1 150 13 7 2
1 150 13 8 2
1 150 13 9 2
1 150 13 10 2
1 150 13 11 2
1 150 13 12 2
1 150 13 17 17
1 150 14 2 2
1 150 14 3 3
1 150 14 5 5
1 150 14 6 6
1 150 14 7 2
1 150 14 8 2
1 150 14 9 2
1 150 14 10 2
1 150 14 11 2
1 150 14 12 2
1 150 14 17 17
1 150 15 3 3
1 150 15 5 5
1 150 15 6 6
1 150 16 3 3
1 150 16 4 5
1 150 16 5 5
1 150 16 6 6
1 150 16 14 14
1 150 17 3 3
1 150 17 4 5
1 150 17 5 5
1 150 17 13 14
1 150 17 14 14
