14 74 1 13 13
14 74 1 15 16
14 74 3 13 13
14 74 3 15 16
14 74 4 1 1
14 74 4 2 1
14 74 4 3 1
14 74 4 5 1
14 74 4 6 1
14 74 4 7 1
14 74 4 8 1
14 74 4 9 1
14 74 4 10 1
14 74 4 11 1
14 74 4 12 1
14 74 4 13 13
14 74 4 15 16
14 74 4 16 16
14 74 4 17 1
14 74 5 13 13
14 74 5 15 16
14 74 6 13 13
14 74 6 15 16
14 74 13 1 1
14 74 13 2 1
14 74 13 3 1
14 74 13 4 4
14 74 13 5 1
14 74 13 6 1
14 74 13 7 1
14 74 13 8 1
14 74 13 9 1
14 74 13 10 1
14 74 13 11 1
14 74 13 12 1
14 74 13 16 16
14 74 13 17 1
14 74 14 1 1
14 74 14 2 1
14 74 14 3 1
14 74 14 4 4
14 74 14 5 1
14 74 14 6 1
14 74 14 7 1
14 74 14 8 1
14 74 14 9 1
14 74 14 10 1
14 74 14 11 1
14 74 14 12 1
14 74 14 13 13
14 74 14 15 16
14 74 14 16 16
14 74 14 17 1
14 74 15 1 1
14 74 15 3 1
14 74 15 4 4
14 74 15 5 1
14 74 17 13 13
