2 154 1 7 9
2 154 1 8 9
2 154 1 9 9
2 154 1 10 9
2 154 1 11 12
2 154 1 12 12
2 154 1 16 16
2 154 2 1 1
2 154 2 3 1
2 154 2 4 1
2 154 2 5 1
2 154 2 6 1
2 154 2 7 9
2 154 2 8 9
2 154 2 9 9
2 154 2 10 9
2 154 2 11 12
2 154 2 12 12
2 154 2 13 16
2 154 2 14 1
2 154 2 15 16
2 154 2 16 16
2 154 2 17 17
2 154 3 7 9
2 154 3 8 9
2 154 3 9 9
2 154 3 10 9
2 154 3 11 12
2 154 3 12 12
2 154 3 16 16
2 154 4 7 9
2 154 4 8 9
2 154 4 9 9
2 154 4 10 9
2 154 4 11 12
2 154 4 12 12
2 154 5 7 9
2 154 5 8 9
2 154 5 9 9
2 154 5 10 9
2 154 5 11 12
2 154 5 12 12
2 154 5 16 16
2 154 6 11 12
2 154 6 12 12
2 154 6 16 16
2 154 7 1 1
2 154 7 3 1
2 154 7 4 1
2 154 7 5 1
2 154 7 12 12
2 154 7 13 16
2 154 7 14 1
2 154 7 15 16
2 154 7 16 16
2 154 8 1 1
2 154 8 3 1
2 154 8 4 1
2 154 8 5 1
2 154 8 13 16
2 154 8 14 1
2 154 8 15 16
2 154 8 16 16
2 154 9 1 1
2 154 9 3 1
2 154 9 4 1
2 154 9 5 1
2 154 9 12 12
2 154 9 13 16
2 154 9 14 1
2 154 9 15 16
2 154 9 16 16
2 154 10 1 1
2 154 10 3 1
2 154 10 4 1
2 154 10 5 1
2 154 10 13 16
2 154 10 14 1
2 154 10 15 16
2 154 10 16 16
2 154 11 1 1
2 154 11 3 1
2 154 11 4 1
2 154 11 5 1
2 154 11 6 1
2 154 11 13 16
2 154 11 14 1
2 154 11 15 16
2 154 11 16 16
2 154 12 1 1
2 154 12 3 1
2 154 12 4 1
2 154 12 5 1
2 154 12 6 1
2 154 12 7 9
2 154 12 9 9
2 154 12 13 16
2 154 12 14 1
2 154 12 15 16
2 154 12 16 16
2 154 12 17 17
2 154 13 7 9
2 154 13 8 9
2 154 13 9 9
2 154 13 10 9
2 154 13 11 12
2 154 13 12 12
2 154 14 7 9
2 154 14 8 9
2 154 14 9 9
2 154 14 10 9
2 154 14 11 12
2 154 14 12 12
2 154 15 6 1
2 154 15 7 9
2 154 15 8 9
2 154 15 9 9
2 154 15 10 9
2 154 15 11 12
2 154 15 12 12
2 154 15 17 17
2 154 16 1 1
2 154 16 3 1
2 154 16 4 1
2 154 16 5 1
2 154 16 6 1
2 154 16 7 9
2 154 16 8 9
2 154 16 9 9
2 154 16 10 9
2 154 16 11 12
2 154 16 12 12
2 154 16 14 1
2 154 16 17 17
2 154 17 11 12
2 154 17 12 12
2 154 17 15 16
2 154 17 16 16
