1 194 1 2 2
1 194 1 3 3
1 194 1 4 5
1 194 1 5 5
1 194 1 6 6
1 194 1 7 2
1 194 1 8 2
1 194 1 9 2
1 194 1 10 2
1 194 1 11 2
1 194 1 12 2
1 194 1 13 14
1 194 1 14 14
1 194 1 15 14
1 194 1 16 2
1 194 1 17 17
1 194 2 3 3
1 194 2 4 5
1 194 2 5 5
1 194 2 6 6
1 194 2 13 14
1 194 2 14 14
1 194 2 15 14
1 194 2 17 17
1 194 3 2 2
1 194 3 7 2
1 194 3 8 2
1 194 3 9 2
1 194 3 10 2
1 194 3 11 2
1 194 3 12 2
1 194 3 13 14
1 194 3 14 14
1 194 3 15 14
1 194 3 16 2
1 194 3 17 17
1 194 4 2 2
1 194 4 3 3
1 194 4 5 5
1 194 4 6 6
1 194 4 7 2
1 194 4 8 2
1 194 4 9 2
1 194 4 10 2
1 194 4 11 2
1 194 4 12 2
1 194 4 17 17
1 194 5 2 2
1 194 5 3 3
1 194 5 6 6
1 194 5 7 2
1 194 5 8 2
1 194 5 9 2
1 194 5 10 2
1 194 5 11 2
1 194 5 12 2
1 194 5 13 14
1 194 5 14 14
1 194 5 15 14
1 194 5 16 2
1 194 5 17 17
1 194 6 2 2
1 194 6 3 3
1 194 6 4 5
1 194 6 5 5
1 194 6 7 2
1 194 6 8 2
1 194 6 9 2
1 194 6 10 2
1 194 6 11 2
1 194 6 12 2
1 194 6 13 14
1 194 6 14 14
1 194 6 15 14
1 194 6 16 2
1 194 6 17 17
1 194 7 3 3
1 194 7 4 5
1 194 7 5 5
1 194 7 6 6
1 194 7 13 14
1 194 7 14 14
1 194 7 15 14
1 194 8 3 3
1 194 8 4 5
1 194 8 5 5
1 194 8 6 6
1 194 8 13 14
1 194 8 14 14
1 194 8 15 14
1 194 9 3 3
1 194 9 4 5
1 194 9 5 5
1 194 9 6 6
1 194 9 13 14
1 194 9 14 14
1 194 9 15 14
1 194 10 3 3
1 194 10 4 5
1 194 10 5 5
1 194 10 6 6
1 194 10 13 14
1 194 10 14 14
1 194 10 15 14
1 194 11 3 3
1 194 11 4 5
1 194 11 5 5
1 194 11 6 6
1 194 11 13 14
1 194 11 14 14
1 194 11 15 14
1 194 12 3 3
1 194 12 4 5
1 194 12 5 5
1 194 12 6 6
1 194 12 13 14
1 194 12 14 14
1 194 12 15 14
1 194 12 17 17
1 194 13 2 2
1 194 13 3 3
1 194 13 5 5
1 194 13 6 6
1 194 13 7 2
1 194 13 8 2
1 194 13 9 2
1 194 13 10 2
1 194 13 11 2
1 194 13 12 2
1 194 13 17 17
1 194 14 2 2
1 194 14 3 3
1 194 14 5 5
1 194 14 6 6
1 194 14 7 2
1 194 14 8 2
1 194 14 9 2
1 194 14 10 2
1 194 14 11 2
1 194 14 12 2
1 194 14 17 17
1 194 15 2 2
1 194 15 3 3
1 194 15 5 5
1 194 15 6 6
1 194 15 7 2
1 194 15 8 2
1 194 15 9 2
1 194 15 10 2
1 194 15 11 2
1 194 15 12 2
1 194 15 17 17
1 194 16 2 2
1 194 16 3 3
1 194 16 5 5
1 194 16 6 6
1 194 16 7 2
1 194 16 8 2
1 194 16 9 2
1 194 16 10 2
1 194 16 11 2
1 194 16 12 2
1 194 16 17 17
1 194 17 2 2
1 194 17 3 3
1 194 17 4 5
1 194 17 5 5
1 194 17 6 6
1 194 17 7 2
1 194 17 8 2
1 194 17 9 2
1 194 17 10 2
1 194 17 11 2
1 194 17 12 2
1 194 17 13 14
1 194 17 14 14
1 194 17 15 14
1 194 17 16 2
