2 180 1 7 9
2 180 1 8 9
2 180 1 9 9
2 180 1 10 9
2 180 1 11 12
2 180 1 12 12
2 180 1 16 16
2 180 2 1 1
2 180 2 3 1
2 180 2 4 1
2 180 2 5 1
2 180 2 6 1
2 180 2 7 9
2 180 2 8 9
2 180 2 9 9
2 180 2 10 9
2 180 2 11 12
2 180 2 12 12
2 180 2 13 16
2 180 2 14 1
2 180 2 15 16
2 180 2 16 16
2 180 2 17 17
2 180 3 7 9
2 180 3 8 9
2 180 3 9 9
2 180 3 10 9
2 180 3 11 12
2 180 3 12 12
2 180 3 16 16
2 180 4 7 9
2 180 4 8 9
2 180 4 9 9
2 180 4 10 9
2 180 4 11 12
2 180 4 12 12
2 180 4 16 16
2 180 5 7 9
2 180 5 8 9
2 180 5 9 9
2 180 5 10 9
2 180 5 11 12
2 180 5 12 12
2 180 5 16 16
2 180 6 7 9
2 180 6 8 9
2 180 6 9 9
2 180 6 10 9
2 180 6 11 12
2 180 6 12 12
2 180 6 16 16
2 180 7 1 1
2 180 7 3 1
2 180 7 4 1
2 180 7 5 1
2 180 7 6 1
2 180 7 12 12
2 180 7 13 16
2 180 7 14 1
2 180 7 15 16
2 180 7 16 16
2 180 7 17 17
2 180 8 1 1
2 180 8 3 1
2 180 8 4 1
2 180 8 5 1
2 180 8 6 1
2 180 8 13 16
2 180 8 14 1
2 180 8 15 16
2 180 8 16 16
2 180 8 17 17
2 180 9 1 1
2 180 9 3 1
2 180 9 4 1
2 180 9 5 1
2 180 9 6 1
2 180 9 11 12
2 180 9 12 12
2 180 9 13 16
2 180 9 14 1
2 180 9 15 16
2 180 9 16 16
2 180 9 17 17
2 180 10 1 1
2 180 10 3 1
2 180 10 4 1
2 180 10 5 1
2 180 10 6 1
2 180 10 13 16
2 180 10 14 1
2 180 10 15 16
2 180 10 16 16
2 180 10 17 17
2 180 11 1 1
2 180 11 3 1
2 180 11 4 1
2 180 11 5 1
2 180 11 6 1
2 180 11 13 16
2 180 11 14 1
2 180 11 15 16
2 180 11 16 16
2 180 11 17 17
2 180 12 1 1
2 180 12 3 1
2 180 12 4 1
2 180 12 5 1
2 180 12 6 1
2 180 12 7 9
2 180 12 9 9
2 180 12 13 16
2 180 12 14 1
2 180 12 15 16
2 180 12 16 16
2 180 12 17 17
2 180 13 7 9
2 180 13 8 9
2 180 13 9 9
2 180 13 10 9
2 180 13 11 12
2 180 13 12 12
2 180 14 7 9
2 180 14 8 9
2 180 14 9 9
2 180 14 10 9
2 180 14 11 12
2 180 14 12 12
2 180 15 6 1
2 180 15 7 9
2 180 15 8 9
2 180 15 9 9
2 180 15 10 9
2 180 15 11 12
2 180 15 12 12
2 180 15 17 17
2 180 16 1 1
2 180 16 3 1
2 180 16 4 1
2 180 16 5 1
2 180 16 6 1
2 180 16 7 9
2 180 16 8 9
2 180 16 9 9
2 180 16 10 9
2 180 16 11 12
2 180 16 12 12
2 180 16 14 1
2 180 16 17 17
2 180 17 1 1
2 180 17 3 1
2 180 17 4 1
2 180 17 5 1
2 180 17 6 1
2 180 17 7 9
2 180 17 8 9
2 180 17 9 9
2 180 17 10 9
2 180 17 11 12
2 180 17 12 12
2 180 17 13 16
2 180 17 14 1
2 180 17 15 16
2 180 17 16 16
