14 75 1 13 13
14 75 1 15 16
14 75 3 13 13
14 75 3 15 16
14 75 4 1 1
14 75 4 2 1
14 75 4 3 1
14 75 4 5 1
14 75 4 6 1
14 75 4 7 1
14 75 4 8 1
14 75 4 9 1
14 75 4 10 1
14 75 4 11 1
14 75 4 12 1
14 75 4 13 13
14 75 4 15 16
14 75 4 16 16
14 75 4 17 1
14 75 5 13 13
14 75 5 15 16
14 75 6 13 13
14 75 6 15 16
14 75 13 1 1
14 75 13 2 1
14 75 13 3 1
14 75 13 4 4
14 75 13 5 1
14 75 13 6 1
14 75 13 7 1
14 75 13 8 1
14 75 13 9 1
14 75 13 10 1
14 75 13 11 1
14 75 13 12 1
14 75 13 16 16
14 75 13 17 1
14 75 14 1 1
14 75 14 2 1
14 75 14 3 1
14 75 14 4 4
14 75 14 5 1
14 75 14 6 1
14 75 14 7 1
14 75 14 8 1
14 75 14 9 1
14 75 14 10 1
14 75 14 11 1
14 75 14 12 1
14 75 14 13 13
14 75 14 15 16
14 75 14 16 16
14 75 14 17 1
14 75 15 1 1
14 75 15 3 1
14 75 15 4 4
14 75 15 5 1
14 75 16 4 4
14 75 16 5 1
