14 113 1 13 13
14 113 1 15 16
14 113 2 13 13
14 113 2 15 16
14 113 3 13 13
14 113 3 15 16
14 113 4 1 1
14 113 4 2 1
14 113 4 3 1
14 113 4 5 1
14 113 4 6 1
14 113 4 7 1
14 113 4 8 1
14 113 4 9 1
14 113 4 10 1
14 113 4 11 1
14 113 4 12 1
14 113 4 13 13
14 113 4 15 16
14 113 4 16 16
14 113 4 17 1
14 113 5 13 13
14 113 5 15 16
14 113 6 13 13
14 113 6 15 16
14 113 7 13 13
14 113 7 15 16
14 113 8 13 13
14 113 8 15 16
14 113 9 13 13
14 113 9 15 16
14 113 10 13 13
14 113 10 15 16
14 113 11 13 13
14 113 11 15 16
14 113 12 13 13
14 113 12 15 16
14 113 13 1 1
14 113 13 2 1
14 113 13 3 1
14 113 13 4 4
14 113 13 5 1
14 113 13 6 1
14 113 13 7 1
14 113 13 8 1
14 113 13 9 1
14 113 13 10 1
14 113 13 11 1
14 113 13 12 1
14 113 13 15 16
14 113 13 16 16
14 113 13 17 1
14 113 14 1 1
14 113 14 2 1
14 113 14 3 1
14 113 14 4 4
14 113 14 5 1
14 113 14 6 1
14 113 14 7 1
14 113 14 8 1
14 113 14 9 1
14 113 14 10 1
14 113 14 11 1
14 113 14 12 1
14 113 14 13 13
14 113 14 15 16
14 113 14 16 16
14 113 14 17 1
14 113 15 1 1
14 113 15 2 1
14 113 15 3 1
14 113 15 4 4
14 113 15 5 1
14 113 15 6 1
14 113 15 7 1
14 113 15 8 1
14 113 15 9 1
14 113 15 10 1
14 113 15 11 1
14 113 15 12 1
14 113 15 17 1
14 113 16 1 1
14 113 16 2 1
14 113 16 3 1
14 113 16 4 4
14 113 16 5 1
14 113 16 6 1
14 113 16 7 1
14 113 16 8 1
14 113 16 9 1
14 113 16 10 1
14 113 16 11 1
14 113 16 12 1
14 113 16 13 13
14 113 16 17 1
14 113 17 13 13
14 113 17 15 16
