2 168 1 7 9
2 168 1 8 9
2 168 1 9 9
2 168 1 10 9
2 168 1 11 12
2 168 1 12 12
2 168 1 16 16
2 168 2 1 1
2 168 2 3 1
2 168 2 4 1
2 168 2 5 1
2 168 2 6 1
2 168 2 7 9
2 168 2 8 9
2 168 2 9 9
2 168 2 10 9
2 168 2 11 12
2 168 2 12 12
2 168 2 13 16
2 168 2 14 1
2 168 2 15 16
2 168 2 16 16
2 168 2 17 17
2 168 3 7 9
2 168 3 8 9
2 168 3 9 9
2 168 3 10 9
2 168 3 11 12
2 168 3 12 12
2 168 3 16 16
2 168 4 7 9
2 168 4 8 9
2 168 4 9 9
2 168 4 10 9
2 168 4 11 12
2 168 4 12 12
2 168 5 7 9
2 168 5 8 9
2 168 5 9 9
2 168 5 10 9
2 168 5 11 12
2 168 5 12 12
2 168 5 16 16
2 168 6 7 9
2 168 6 8 9
2 168 6 9 9
2 168 6 10 9
2 168 6 11 12
2 168 6 12 12
2 168 6 16 16
2 168 7 1 1
2 168 7 3 1
2 168 7 4 1
2 168 7 5 1
2 168 7 6 1
2 168 7 12 12
2 168 7 13 16
2 168 7 14 1
2 168 7 15 16
2 168 7 16 16
2 168 7 17 17
2 168 8 1 1
2 168 8 3 1
2 168 8 4 1
2 168 8 5 1
2 168 8 6 1
2 168 8 13 16
2 168 8 14 1
2 168 8 15 16
2 168 8 16 16
2 168 8 17 17
2 168 9 1 1
2 168 9 3 1
2 168 9 4 1
2 168 9 5 1
2 168 9 6 1
2 168 9 11 12
2 168 9 12 12
2 168 9 13 16
2 168 9 14 1
2 168 9 15 16
2 168 9 16 16
2 168 9 17 17
2 168 10 1 1
2 168 10 3 1
2 168 10 4 1
2 168 10 5 1
2 168 10 6 1
2 168 10 13 16
2 168 10 14 1
2 168 10 15 16
2 168 10 16 16
2 168 10 17 17
2 168 11 1 1
2 168 11 3 1
2 168 11 4 1
2 168 11 5 1
2 168 11 6 1
2 168 11 13 16
2 168 11 14 1
2 168 11 15 16
2 168 11 16 16
2 168 11 17 17
2 168 12 1 1
2 168 12 3 1
2 168 12 4 1
2 168 12 5 1
2 168 12 6 1
2 168 12 7 9
2 168 12 9 9
2 168 12 13 16
2 168 12 14 1
2 168 12 15 16
2 168 12 16 16
2 168 12 17 17
2 168 13 7 9
2 168 13 8 9
2 168 13 9 9
2 168 13 10 9
2 168 13 11 12
2 168 13 12 12
2 168 14 7 9
2 168 14 8 9
2 168 14 9 9
2 168 14 10 9
2 168 14 11 12
2 168 14 12 12
2 168 15 6 1
2 168 15 7 9
2 168 15 8 9
2 168 15 9 9
2 168 15 10 9
2 168 15 11 12
2 168 15 12 12
2 168 15 17 17
2 168 16 1 1
2 168 16 3 1
2 168 16 4 1
2 168 16 5 1
2 168 16 6 1
2 168 16 7 9
2 168 16 8 9
2 168 16 9 9
2 168 16 10 9
2 168 16 11 12
2 168 16 12 12
2 168 16 14 1
2 168 16 17 17
2 168 17 11 12
2 168 17 12 12
2 168 17 15 16
2 168 17 16 16
