0,2.9071e+05,7036.7,86.666,12105,22831,43604,175.71,7633.8,1429.2,18652,1955.1,6139.5,14991,231.56,19398,28489
1.3796e+05,0,1.3398e+05,881.16,99806,1.4434e+05,97741,820.24,68674,37692,84568,17825,45967,1.1049e+05,4791.5,1.8775e+05,3.219e+05
11906,1.5839e+05,0,0.29,299.18,802.9,7276.1,0.152,51.708,8.098,754.53,14.198,0.31,98.27,1.569,6051.2,10439
323.46,833.52,1.189,0,298.38,14.539,611.34,0,0.065,0.002,0.007,0.024,0,0.035,0,1.18,144.76
33098,1.0305e+05,71.856,67.014,0,819.76,9908,0.108,59.172,1226.5,230.96,23.005,1131.2,154.87,90.059,785.52,2632.2
8278.9,2.2319e+05,10309,5.303,31202,0,70037,3.453,1267.5,327.29,4966.1,148.6,1089.9,1092.6,34.934,6975.1,56223
2100.6,1.4046e+05,1873.5,15.951,1697.6,15303,0,56.47,2012.2,350.85,992.15,289.19,932.58,1837.2,8.331,5738.3,10639
0.162,1276.8,0.08,0,0.184,3.024,2435,0,1.916,0.027,12.906,0.004,0.046,27.376,0,17.481,30.579
731.26,1.883e+05,622.11,0.01,1508.7,2757.9,38583,9.834,0,16.93,3333.4,47.367,21.566,413.48,22.229,1494.4,64026
18322,2.1627e+05,4355.2,6.872,5289.5,7726.5,10797,34.243,3896.5,0,2109.5,767.09,1371.2,3786.1,77.606,12953,18001
1856.8,27586,1181.9,0,989.1,310.41,3920.9,10.523,564.06,5988.8,0,202.35,93.1,325.48,0.275,689.33,526.5
111.18,85947,21.308,0,441.42,72.683,567.73,0,681.3,38741,2587.6,0,74.76,34.838,0,1949.7,2050.5
4432.2,41936,0.896,0,278.94,947.32,5436.6,0,32.138,16.439,1753.1,15.601,0,21.253,0.05,3057.8,23798
5617.7,1.218e+05,89.257,0,1482.4,1374.5,12278,0.012,37.353,12.162,1833.6,12.253,29.161,0,0.009,2052.4,36854
139.81,6620.6,31.258,0,2.335,43.026,46.995,0,18.524,170.19,41.379,22.779,15.828,32.312,0,64.048,1845.7
2429.1,3.0402e+05,12958,23.871,2921.6,2205.5,494.64,41.104,455.37,1.2743e+05,5858.4,196.69,552.8,2589,8.876,0,24111
25013,5.5286e+05,2741.6,194.94,3322.8,12916,41446,171.92,4780.2,291.29,651.4,440.81,432.61,2124.8,14.809,24416,0
