0,2.2669e+05,9582.9,166.2,11257,21238,44982,186.91,11874,1528,29811,1728.4,5775.5,19485,424.06,28698,25213
1.5099e+05,0,1.2713e+05,2146.9,67576,1.8629e+05,92342,4308.5,84264,41130,90177,15910,45597,1.0193e+05,6003,1.6007e+05,2.8701e+05
11699,84764,0,2.639,677.02,6188.4,5124.7,0,61.57,16.375,215.16,5.056,22.151,93.172,0.024,4784.2,8885.3
280.28,591.52,19.234,0,279.56,10.619,3.228,0,0.068,0,1.061,0.045,0.07,0.004,0,1.372,43.91
24762,68413,191.65,190.44,0,486.81,8152.9,0.067,201.05,37.295,95.263,76.717,1376.2,307.62,32.91,2547.1,1975.4
2060.7,1.7038e+05,7827.2,8.154,845.31,0,30189,6.315,1644.4,110.49,1887.4,145.35,341.91,929.73,20.502,3662.4,52603
5903.9,1.1058e+05,981.37,2.073,1246.6,12863,0,80.377,3294,4867.2,2788,393.01,484.98,4762,75.429,5665.9,12966
4.399,2693.8,0,0,0.097,24.337,913.1,0,1.905,5.312,5.918,0.007,0.004,0.16,0,18.22,10.718
1899.8,1.1427e+05,293.53,0,409.39,4027.9,17109,8.51,0,40.863,1973.4,75.752,9240.3,124.79,4.877,835.16,32805
15589,2.181e+05,13872,37.732,5836,17930,3922.6,200.64,3650,0,11624,1333.5,1809.7,5864.3,138.15,13550,36684
120.44,13227,96.062,0,7.204,151.71,61.011,0,29.291,5348.7,0,13.853,499.7,12.627,0.01,264.93,850.71
122.72,88599,13.843,0,1533.3,137.49,839.27,0,36.492,29024,352.15,0,9.129,9.877,22.09,48.758,4284.5
5096.7,44285,13.876,0,232.84,5850.9,4286,0,125.62,5.863,198.73,38.787,0,273.87,1124.1,50551,17522
4744.5,1.2528e+05,160.1,5.091,1375,1741.7,7438.7,10.986,80.991,7.889,907.02,10.408,95.073,0,1.591,1259.3,29206
96.61,6253.1,40.827,0,34.261,181.44,319.49,0,12.194,739.68,15.469,0.006,386.36,189.04,0,183.19,543.18
3999.7,2.4766e+05,3899,0.904,2807.7,7856.7,2404.3,151.9,8829.7,99035,9515.6,193.86,1741.5,2216.8,49.656,0,12549
10107,3.4795e+05,13119,18.455,23759,19528,39283,163,1189.1,330.66,1166,123.13,1171.8,6881.1,48.851,12097,0
