0,2.4848e+05,6085.2,30.501,3667,17058,16562,127.76,1996.5,852.14,2787,441.95,4912.4,8782.7,258.94,12591,26537
1.1333e+05,0,58363,339.07,46651,67467,37041,341.56,28112,17285,24429,5081.5,18071,44673,1832.6,76546,1.2357e+05
6836.2,1.0981e+05,0,0.054,95.031,586.49,3022,0,7.459,0.838,51.057,0.556,0.334,1.909,0.069,4693,7253.2
59.021,129.84,0.033,0,21.223,0.11,28.681,0,0.041,0.002,0,0.068,0.004,0.014,0,0.069,15.733
17295,83129,87.992,30.232,0,186.32,5082,0.076,6.634,17.606,52.102,17.409,11.894,83.691,11.812,12022,2042.1
589.75,1.3512e+05,1166.5,0.146,158.4,0,49041,0.403,181.13,196.2,267.49,65.887,96.671,323.37,1.068,1673.4,41371
3077.2,59489,998.22,0.539,362.57,2829.4,0,4.596,628.21,151.53,35.132,79.51,1162.8,3241.2,8.662,6408.1,7592.1
0.014,1608.9,0.015,0,0.081,0.151,722.84,0,1.305,0.005,0,0.007,0,0.002,0,1.688,5.44
126.53,89930,48.522,0.005,126.76,1236,8903.2,0.002,0,59.009,132.64,2.208,2.264,11.199,0.002,452.34,21806
4866.1,67384,1291.5,0.323,5417.3,10396,833.87,121.22,6534.2,0,129.96,523.17,770.17,11320,61.668,6824.1,6874
5.558,25816,18.893,0,0.072,1.251,0.457,0,0.304,596.77,0,16.751,0.743,475.74,0,10.774,261.93
12.051,65613,0.366,0.198,26.581,6.435,12.464,0,0.884,17988,41.189,0,0.595,0.699,0,16.969,3250.9
1172.1,18385,41.266,0,315.09,49.544,2537.1,0,4.549,0.254,2.091,17.303,0,10455,0.032,5757.2,11021
3109.5,1.0814e+05,58.726,0,1344.7,369.32,12423,0,5.175,39.997,412.75,0.665,372.76,0,0.203,1017.3,23166
142.31,3461.6,1.501,0,55.151,19.355,43.796,0,1.394,1019.6,0.586,0.024,0.426,0.108,0,11.325,353.89
950.91,2.0654e+05,10463,0.019,1078.9,577.26,385.71,48.615,5178.6,55150,1116.8,72.475,200.07,933.24,24.226,0,6237.4
10401,3.5672e+05,457.18,1657,2482.7,4914.2,32946,31.105,174.82,400.73,9144.5,40.278,1620.5,305.45,84.384,7039,0
