0,2.3306e+05,6369.5,18.023,3935.1,25504,19890,196.15,2269.6,878.93,4750.9,322.04,1527.6,8212.3,315.87,12814,20877
1.0767e+05,0,72982,1282.1,58119,66539,43528,406.74,25521,17763,24031,4909.5,18573,40219,2241.4,83977,1.2368e+05
8611.5,53682,0,206.76,113.59,525.23,3060.4,0,13.522,1.605,4.589,15.21,4.735,448.19,0.018,4841.6,7092.1
108.04,248.98,14.801,0,57.374,0.282,0.133,0,0.043,0,0.036,0,0.009,0,0,0.05,30.947
16262,75547,76.261,5621.2,0,275.11,6123.1,0.118,23.512,25.003,77.02,24.99,965.14,51.819,1.007,2534.8,2032.1
550.86,1.3548e+05,1012.9,0.027,220.44,0,52045,0.861,180.34,139.25,1029.8,13.411,106.88,483.62,0.062,1183,35296
1310,63078,799.99,0.13,321.85,3777.7,0,6.541,547.72,184.09,52.336,32.913,1127.6,659.98,6.264,7760.5,7858.8
0.027,1716.1,0.001,0,0.149,0.319,1156.3,0,1.622,0.027,0.035,0,0,0.014,0,2.034,4.554
501.18,82218,16.081,0.004,132.08,10685,8324.2,0.684,0,23.805,54.361,35.009,8.721,15.724,0,698.22,26551
4110.3,55107,711.94,0,3311.3,7121.7,17762,18.646,1160.8,0,27.367,139.53,539.42,7365.2,6.635,5711.5,10801
11.121,13022,5.42,0.002,0.31,42.976,0.696,0,0.641,504.84,0,5.486,0.147,85.393,0,7.514,288.14
10.767,62108,198.4,0,7.936,4.659,1.009,0,4.993,16120,31.892,0,7.629,0,0,1987.7,3946.8
718.16,17104,236.35,0.186,460.61,26.887,1533.5,0,6.945,0.205,20.435,0.264,0,37.614,0.025,4129.2,10954
23915,1.087e+05,50.717,0,988.75,939.26,7031.6,0,17.835,1.188,114.83,0.665,47.472,0,1.19,7467.4,19603
144.17,3655.3,272.32,0,54.109,9.96,27.569,0,1.828,1162.7,0.328,0,0.849,15.862,0,37.401,346.95
690.66,2.2592e+05,32717,0.056,576.62,685.69,435.42,48.084,5947.3,56869,1251.6,100.63,130.62,1074.9,7.671,0,6122.3
7530.9,3.5467e+05,12476,1.165,922.53,4856.3,35413,27.603,3306,225.76,3360.8,28.211,38.561,1015.7,18.214,17713,0
