0,2.3695e+05,7966.2,218.87,9314.4,27269,24337,236.16,4991.8,1188,15623,3138,7367,8989.4,241.76,19747,49204
1.3119e+05,0,1.2194e+05,1651.5,49200,1.5495e+05,67833,1373.3,76653,42861,65846,20597,37674,76555,4747.7,1.4046e+05,1.931e+05
9010.3,66982,0,0.063,110.07,4545.8,4593.8,6.816,55.946,8.589,104.54,3.941,12.632,44.376,0.261,17290,7845
222.88,635.53,0.019,0,347.88,22.306,12.39,0,0.059,0.001,0,0,0.012,0.484,0,0.777,32.559
36656,60084,91.674,147.65,0,731.88,10485,16.454,148.65,49.749,13.871,64.587,1633,136.5,0.21,1235.6,1677.9
1965,1.4004e+05,3487.2,1.423,785.23,0,27928,1.454,868,387.59,2534.9,183.73,1286.6,728.4,2.672,5712.6,50338
1875.1,82182,937.36,8.095,819.62,8359.7,0,164.8,2145.9,934.23,908.12,267.18,384.72,771.48,7.456,3139,6913.6
32.613,1957.7,0.488,0,351.6,0.673,1441.8,0,24.685,2.168,0.454,0,0,0.625,0,46.943,31.473
556.92,94507,367.88,0.012,38.047,4614.2,13588,0.863,0,994.64,371.23,19.247,14.082,67.836,15.387,734.04,30147
12306,1.8986e+05,7956.3,7.619,6301,25659,1916.2,102.58,2834.6,0,7084.3,811.52,2425.5,2857.3,141.46,9840.9,27227
106.8,15822,17.226,0,5.576,26.904,15.032,0,11.719,3104.9,0,12.276,1836.5,24.002,0,55.511,513.92
96.377,68409,97.614,0,2413.6,45.529,647.21,0,11.643,25368,107.55,0,0.6,200.78,0,1212.8,4772.6
1358.8,42899,116.35,0,244.31,3039.9,4761.3,0,90.051,5.421,179.42,0.509,0,3023.9,7.547,50234,16340
4058,1.117e+05,282.51,5.206,690.26,1047.2,5659.4,4.272,46.41,18.965,371.12,12.219,144.23,0,0.255,1055.6,26441
80.105,3412.7,90.317,0,3.28,309.87,275.47,0,12.699,260.51,36.113,0.306,8.696,134.88,0,157.6,617.03
3501.3,2.152e+05,955.93,3.904,1225.1,2813.5,2206.4,83.836,533.59,90010,2150.3,246.04,1215.5,1887.2,79.682,0,7890.9
9084.3,2.907e+05,3709.9,106.94,1360.8,10328,34501,134.6,1275.7,524.13,2915.2,147.58,739.51,1905,55.839,6722.3,0
