0,2.4782e+05,5101.4,151.33,11768,25348,40946,136.96,4181.6,652.15,14365,4105.5,4965.6,11085,366.66,19569,27194
1.076e+05,0,81995,345.31,73556,1.1433e+05,63324,848.11,48856,24997,44908,12512,41660,71025,6780.6,1.3414e+05,2.5855e+05
6649.1,89777,0,0.068,174.54,748.3,6967.7,0.407,24.625,2.439,68.934,48.67,1.813,25.313,0.258,5658.3,8403.8
394.54,558.22,0.042,0,235.5,0.168,106.63,0,0.02,0,0.014,0.03,0.015,0,0,2.534,10.051
33759,1.1116e+05,150.53,76.361,0,9529.9,5501,0.198,98.011,16.284,22.965,12.75,17.351,175.85,2.036,2307.1,7585.3
23333,1.8241e+05,853.54,1.325,1167.3,0,55129,0.646,469.64,11052,293.91,144.03,111.95,417.23,16.047,3165,61315
12685,89130,1127,1.673,1121.4,9765.3,0,10.01,1433.9,1057.5,613.12,180.05,386.28,5419.3,26.627,2622.6,10138
0.019,1741.8,2.962,0,0.196,0.423,690,0,1.369,0.012,0.04,0.002,0,0.002,0.002,1.222,205.69
619.29,1.2871e+05,4.844,0.012,1125.1,3679.8,20634,0.248,0,18.532,3519.6,4.254,1.668,288.22,0.325,2960.1,60239
4260.2,1.5782e+05,3357.7,37.867,3042.3,8.6965e+05,4026.3,51.315,2107.6,0,1785.3,607.1,1370.9,3226.8,84.407,8847,13103
2784.9,34788,261.8,0,16.517,463.39,543.77,0,152.22,4293.5,0,78.555,6.867,396.51,0.005,513.54,812.61
113.66,92636,100.95,0,450.93,940.84,624.96,0,82.661,32576,372.09,0,827.93,2.111,0.22,1436,1248.6
1496.3,33532,7.696,0,362.07,86.3,4162.7,0,4.162,1.082,31.328,24.832,0,548.5,1.254,1451.4,16709
5522.8,1.0444e+05,9.528,0.026,859.79,567.34,13745,0,6.511,1.067,253.59,39.386,347.8,0,0.022,2044.1,28776
40.553,4574.2,578.78,0,4165.6,390.57,541.33,0,2.345,1320.9,12.08,0.068,41.444,12.255,0,31.213,304.35
2830.3,2.5804e+05,1825,16.284,573.6,841.74,1450,1.732,376.44,1.1277e+05,1323.3,1909.2,535.87,1128.3,20.87,0,7438.4
15772,4.5944e+05,3155.2,1.078,5135,4146.1,48680,12.545,2966.3,236.6,2356.3,168.78,394.73,2895.3,54.235,10218,0
