0,3.0957e+05,15752,95.887,17166,30499,40357,194.48,9004.4,20004,20332,3000.4,8671.9,24167,256.56,25703,42164
1.9781e+05,0,2.0076e+05,4239.2,1.162e+05,2.9796e+05,1.3184e+05,3547,1.1822e+05,48620,1.1345e+05,26722,63401,1.6625e+05,8922.7,2.1237e+05,4.6017e+05
11666,1.3061e+05,0,1.108,1439,2483.1,8403.4,0.048,52.4,25.023,972.1,15.313,69.731,144.16,1.636,23178,11132
692.68,783.54,0.579,0,270.64,15.547,59.369,0,0.241,0.003,0.048,0.132,0.004,0.182,0,5.051,20.678
33053,85347,625.64,109.31,0,1172.2,12290,0.459,92.189,23.355,284.36,34.909,128.52,345.08,3.901,1624.8,2567.9
3676,2.6482e+05,20150,1.715,1491.6,0,33763,25.384,2439.3,409.17,28773,321.52,401.47,1769.7,74.511,7336.8,93301
4474.7,1.4352e+05,3148.2,21.678,3271,11865,0,231.85,3600.8,1524.3,3281.7,324.28,794.6,3433.7,19.981,5941.1,13672
9.026,2262,0.121,0.006,0.716,9.201,1953.4,0,181.94,0.072,4.087,0.023,0.016,10.281,0,31.416,6.959
1903.2,1.6538e+05,414.33,1.337,436.45,4735.6,32075,13601,0,145.23,701.34,30.297,2389.2,564.38,4.193,2557.1,42835
62519,3.0109e+05,5419.7,95.016,9687.1,33298,12785,213.13,9752.4,0,12010,1230,2148.5,8020.3,70.086,11422,25796
2927.8,30081,582.21,0,2366.5,1613.2,870.09,7.095,561.96,7022.9,0,507.89,352.63,993.63,1.988,12257,5065.4
690.02,85216,14.737,0,1014.1,377.15,141.66,0,135.87,36507,2209.1,0,12.134,1031.6,366.21,1404,3244.8
6149.6,41734,25.449,0,1038.7,6637.6,4484,0,161.82,2.47,462.75,45.985,0,299.51,767.45,2161.7,27586
8779.1,1.6874e+05,65.693,3.827,965.58,1963.6,13920,1.058,2356,27.051,1531.9,65.222,139.06,0,46.315,2490.1,45240
223.73,9184.4,125.97,3.611,46.997,214.3,165.19,0,12.849,340.38,116.21,13.246,29.601,449.01,0,128.36,791.12
4386.5,3.2148e+05,14670,174.07,3491.4,6425.1,2244.5,19.418,1412.3,1.3908e+05,2563.8,197.65,3518,4065.7,66.755,0,9978.2
24908,5.64e+05,4897.8,126.92,5434.5,11878,74959,132.88,10160,934.32,15708,2407.2,1227.4,3895,37.911,17361,0
