0,2.1621e+05,6204.3,26.226,4582.2,8101.3,31549,188.96,2501.5,660.24,14940,1156.8,2282.5,17263,184.87,19608,37012
82842,0,76314,402.66,60303,68949,45518,337.17,36131,20577,27262,11009,20366,65948,6293.5,96133,1.8409e+05
7743.1,66730,0,0.057,140.66,429.43,3650,0.006,5.772,0.767,4.773,1.018,6.118,958.8,0.063,5125.5,8191.8
72.343,402.95,0.733,0,29.07,2.554,18.13,0,0.098,0,0.204,0,0,0.044,0,4.049,23.395
19270,87964,40.019,28.166,0,1322.9,4671.1,0.223,12.579,9.683,13.989,27.533,18.394,118.02,0.979,489.53,4006.4
7107.5,1.5764e+05,5337.9,0.07,591.06,0,50147,1.028,397.02,272.28,234.61,11.292,93.951,598.05,0.828,1463.5,40107
1721.1,73774,1719.8,0.481,1705,4121.8,0,7.92,748.82,308.79,460.71,249.2,268.83,4009.8,74.071,7540.9,9278.1
0.023,1996,0.026,0,0.17,0.203,154.83,0,2.613,0.006,0.004,0.002,0,0,0,0.712,28.351
244.88,1.1405e+05,7.505,0.008,110.95,2060.6,11798,5.28,0,1.214,58.26,1.463,6.527,17.602,0.363,385.44,32266
8791.2,83156,1146,0,1100.7,1.4851e+05,1775,5.737,1901.5,0,56.59,6681.4,329.66,1117.2,9.3,2987.5,6471.1
13.229,34658,8.763,0,65.137,54.58,14.611,0,0.716,672.48,0,3.841,0.164,0.162,0.002,7.834,248.67
18.162,90767,7.994,0,0.893,20.845,368.52,0,0.422,27978,476.55,0,5.287,8.163,0,269.69,2778.4
1141.2,27020,8.053,0,261.88,88.621,895.19,0,5.058,2.39,14.095,3.248,0,46.189,0.019,213.78,13569
6972.7,1.1862e+05,47096,0.017,372.73,1277.1,28347,0,43.1,1.601,2213.9,0.531,46.514,0,0.032,1353.2,28639
164.53,3936.2,6.8,0,36.743,28.895,53.11,0,0.183,1039.7,0.086,0,6.629,4.059,0,6.95,263.89
4453.3,2.15e+05,18963,6.278,889.27,723.01,506.87,0.726,103,70508,4634.2,71.614,292.05,682.45,0.321,0,7798.2
7599.9,3.9867e+05,7879.5,0,933.59,14271,46837,1.345,184.89,234.05,3298.8,83.118,689.9,699.56,2.856,5060.1,0
