0,1.8994e+05,9532.5,174.86,5855.8,10822,19209,160.78,3792.5,1064.3,8819.6,2170.6,4799.2,9822.5,188.56,17843,21020
80073,0,88778,1925.8,36840,1.0438e+05,51023,1063.6,49619,29888,47961,7363,23827,54359,3153.6,1.0505e+05,1.5614e+05
6542.1,62574,0,162.5,71.736,775.9,4345.6,31.151,462.51,34.956,172.3,1.412,13.406,31.287,0.194,8155.2,8456.8
1096.7,485.18,13.619,0,202.95,1.161,0.146,0,0.092,0.007,0.002,0.003,0,0.004,0,0.482,21.645
22793,55802,113.81,220.58,0,352.1,10792,0.179,41.768,7.895,69.589,3.72,153.21,57.745,0.108,1139.2,1705.3
1475.8,1.3769e+05,2032.7,0.759,670.78,0,40223,9.51,613.73,221.92,839.28,69.068,176.16,590.46,0.671,3055.3,53145
1311.9,1.1358e+05,868.86,0.102,848.57,8209.9,0,55.207,1600.5,741.87,557.75,92.118,204.81,868.06,8.156,51090,7163.5
1.314,699.37,0.699,0,0.232,12.311,1391.7,0,1.319,1.78,7.006,0,3.822,0.673,0,3.202,11.022
1375.1,65811,286.37,0.028,94.341,3616.6,7573.2,0.129,0,8.77,506.27,4.388,20.815,69.71,0,862.02,35163
5903.1,1.2435e+05,4607.9,50.458,9731.1,17596,2222.8,101.65,2702,0,1089.9,1883.5,1585.6,2873,126.68,6840.9,26070
76.975,20711,3.692,0,23.252,1.749,21.292,0.28,2.941,2620.7,0,11.166,4569.3,2.942,0,684.91,515.44
4591,46813,1.363,0.102,4.275,1294.3,1.72,0,5.324,19952,40.112,0,726.21,0.019,0,92.598,1610.9
1093.1,25913,14.874,0,8449.9,541.22,2575.9,0,64.602,1.9,89.49,53.747,0,605.83,4.231,4259.3,11687
3709.9,97303,119.82,1.953,718.03,569.66,6506.3,7.446,99.204,7.518,46.407,6.01,58.142,0,0.14,1471.3,21963
68.175,2811.3,50.068,0,3.124,126.97,103.01,0,1.911,195.1,1566.8,0.009,2.036,77.653,0,96.041,653.77
2278.8,1.9067e+05,7532.6,0.37,1067,2600.9,3424.8,31.915,328.56,56471,1606.6,155,554,1068.4,156.07,0,7676.4
16232,2.2611e+05,2384.2,8.242,1678.9,5831.7,33088,211.21,1444.5,319.95,944.04,172.88,304.84,868.47,260.94,9413.3,0
