0,2.8122e+05,7840.6,59.979,15029,16248,47178,151.76,7358.9,992.74,13994,2077.9,3434.9,12660,282.76,17687,28840
1.6013e+05,0,1.3779e+05,1557.7,1.0158e+05,1.2647e+05,92059,879.24,65580,36000,57968,13938,38473,94783,4210.5,1.5117e+05,3.1636e+05
11956,1.2757e+05,0,0.134,580.61,858.52,7286.5,0.048,48.647,16.854,489.79,3.793,5.076,70.334,0.019,5738,11276
873.86,586.6,0.07,0,133.38,10.19,62.467,0,0.07,0.002,0.006,0,0.004,0.002,0,13.077,57.132
33926,98100,162,58.133,0,821.92,7609.1,0.354,57.75,641.83,100.02,19.812,5796.7,205.11,0.428,977.49,4263.4
7625.8,2.014e+05,13396,8.175,35220,0,70627,5.266,1378.3,151.98,3011.8,167.6,203.83,638.94,16.976,6755.6,55074
2740.5,1.5936e+05,2601.7,9.86,3997.4,13753,0,72.315,2847.2,461.62,1403.3,252.3,1207.3,1988.4,49.616,4934.9,16066
0.06,1287.9,0.076,0,11.295,3.663,2498.4,0,1.433,0.393,4.72,0.012,0.029,0,0,48.505,23.623
798.38,1.8708e+05,199.78,0.031,863.27,2516.8,35923,2.42,0,8.705,3701.4,15,23.192,41.415,13.855,3425.1,73525
7985.8,2.0946e+05,7474.4,49.833,4973.5,9877.9,2354.5,162.87,5563.2,0,973.14,811.95,1433.4,3840.4,148.64,8740.1,16680
1294.1,20176,840.99,0,206.12,556.11,2929.2,10.834,280.59,9451.4,0,2687.2,49.891,467.34,20.193,720.03,1066.3
676.01,91806,26.169,0,363.68,19.768,446.34,0,5.5,38968,2270.5,0,8.409,0.457,0.21,1914.7,1575.5
4351.6,41470,17.344,0,396.28,1746.1,6801.5,0,21.221,4.053,21.05,15.768,0,169.27,0.127,2942.5,22822
5758.9,1.1451e+05,73.581,0,5102.3,1150.6,13372,0,21.444,5.864,872.53,1.63,84.556,0,0.009,1729.3,36394
110.49,5276.6,2.842,0,2.149,34.503,182.63,0,22.104,358.73,11.897,0.504,6.471,64.05,0,41.407,1544.4
2817.7,2.8207e+05,11947,4.351,2519.9,1730,1025.1,6.061,443.82,1.2783e+05,1164.7,396.29,2172,2103.2,11.163,0,43959
19112,5.4796e+05,2705.9,44.418,3303.4,15201,39602,195.74,3715.3,320.19,1118.3,211.81,237.46,1891.5,55.656,26911,0
