0,2.7628e+05,77748,136.42,18463,30643,51638,310.23,11825,3316.9,24446,5439.2,14474,14381,233.81,28362,31225
1.6374e+05,0,1.7369e+05,3924.5,1.1891e+05,2.7028e+05,1.6875e+05,2395.5,1.3427e+05,45288,94472,28752,64011,1.6298e+05,7712.5,2.2501e+05,3.9218e+05
15940,1.4281e+05,0,6.651,5781.9,4385.1,10405,1.958,203.17,19.297,991.13,32.6,76.391,231.71,25.519,27376,11434
605.75,1252.5,0.59,0,246.59,9.007,344.77,0,1.608,0.005,0.85,0.02,0.014,23.774,0,12.081,80.33
33052,89448,200.91,146.14,0,651.42,10308,0.119,3203.1,196.24,475.58,70.032,93.411,8301,1.151,1150.2,2213.4
6808.1,2.4513e+05,9947.8,39.542,1639.6,0,32293,10.478,1701.3,367.25,6260.3,375.66,782.63,1492.2,68.018,5359,75445
2906.8,1.4912e+05,1856.2,8.036,2980.6,13231,0,211.98,4075.8,1269.2,6375.9,306.24,780.28,5104.4,7.935,6289.1,13282
8.346,3535.4,16.807,0,0.146,2.527,1323.4,0,3.717,5.333,3.111,0.034,0.038,0.561,0,41.294,9.8
922.01,1.5944e+05,164.58,0.054,1182.3,3461.6,22071,20.954,0,54.867,29664,24.823,142.54,161.16,0.552,2470.1,45402
16068,3.0757e+05,6312.7,83.583,7812.7,40266,7675.3,145.35,7297.6,0,10164,1315.8,2629.3,8498,291.94,14110,31817
206.31,20328,56.132,0.712,15.806,131.88,34497,0,43.025,9243.4,0,7.465,12.368,51.472,0,218.31,731.1
3515.8,82225,27.44,0,1358.2,675.07,120.49,0,5.035,34912,2888.3,0,11.155,19.386,0,966.54,2733.4
8922.8,54752,30.206,0,650.03,6733.2,7151.6,0,1510.3,11.481,1046.7,23.578,0,188.53,0.149,2264.2,25962
8403,1.3888e+05,131.71,1.644,985.85,1554.6,10854,5.115,45.299,29.086,622.63,34.95,226.13,0,24.942,2623.5,33928
361.85,10409,69.046,0.062,81.841,369.17,1103.7,0.01,23.016,1592.1,360.73,0.519,4.644,144.12,0,210.03,846.39
11677,3.0882e+05,1874,55.724,2530.9,4269.4,1982.9,48.13,1023.2,1.2956e+05,3142.2,231.25,4540.5,2937.8,84.487,0,13834
21368,4.5746e+05,5625.4,29.393,6128.4,21693,48085,154.7,1955.9,724.35,2233.9,277.6,1160.6,6625,14.102,9989.3,0
