0,2.1839e+05,4354.8,24.683,3238.3,4623.7,16344,174.73,1508.3,679.57,3650.6,231.03,1033.3,5654.8,233.9,8166.9,13493
66715,0,64852,304.26,27300,50536,28081,289.32,18616,13087,27581,6618.8,14685,40298,2395.9,75394,96509
7249.2,43823,0,149.49,90.378,307.25,2463.2,0,1.11,2,11.616,3.734,7.699,76.708,0.025,7391,5886.6
17.875,120.58,12.578,0,18.054,0.084,0.133,0,0.05,0.001,0,0,0,0.008,0,0.033,49.788
16541,62824,13.347,24.828,0,118.86,2441.8,0.039,5.527,2.574,10.527,0.829,23.367,27.594,1.142,394.8,910.55
711.03,1.2503e+05,2468.7,0.002,223.95,0,50981,0.415,58.815,142.61,386.77,13.516,85.939,152.23,11.984,1456.4,29553
3662.7,1.0542e+05,786.84,0,547.28,7892.7,0,5.611,493.72,190.28,5.413,23.625,297.43,699.97,17.98,55911,6852.6
0.007,1642.8,0.015,0,0.046,0.213,322.71,0,1.31,0.009,0.017,0,0.016,0.012,0,0.969,104.62
11374,73214,4.427,0.01,1.551,1132,17868,0.317,0,1.956,3953,7.305,2.116,4.898,4.199,212.85,22780
6018.6,62951,3876.6,33.437,1619.1,11767,865.16,84.302,1374.5,0,506.57,238.39,458.25,2791.1,57.701,9109.2,43933
15.71,15094,8.944,0,1.182,5.517,8.158,0.018,2.161,522.25,0,6.653,0.132,0.067,0,15.056,461.89
12.235,48175,0.519,0,0.001,4.648,47.206,0,65.793,7831.4,29.16,0,0.138,12.6,0,965.75,2142.7
572.2,20153,0.016,0,229.19,12.757,2740.6,0,4.411,0.102,15.265,0.209,0,4.612,0.032,4680.3,4649.7
2755.6,89545,29.861,0,207.6,324.43,5440.8,0.122,4.219,13.882,7397.6,0.236,18.093,0,0.018,953.32,20909
157.18,2237.7,2.17,0,38.846,31.314,59.485,0,2.523,966.66,1.277,0,0.887,0.042,0,0.618,420.02
430.31,1.6841e+05,1835.8,0.166,448.21,6598.5,600.32,28.069,37.658,34000,765.7,61.943,227.96,793.23,0.308,0,5193.8
5819.3,2.7919e+05,1616,0,2626.3,3536,24871,167.57,260.95,114.49,766.38,58.529,1694.8,1067.7,1751.4,3540.3,0
