0,3.3882e+05,79147,334.15,20609,24622,44187,217.53,11810,1437.3,16588,9197.1,7364.2,18853,479.41,21558,30791
2.0043e+05,0,1.6586e+05,6715.7,1.0776e+05,2.8706e+05,1.5607e+05,1978.5,1.2139e+05,54076,1.2369e+05,37130,58644,1.5484e+05,8992.8,2.3265e+05,3.8808e+05
18283,1.0667e+05,0,0.078,12055,37965,9419.6,0.256,140.28,19.675,294.95,17.614,177.37,261.09,128.59,30990,15598
411.79,1175.8,0.076,0,449.04,19.617,20.933,0,0.054,0.007,3.144,0.165,0.538,0.05,0,3.091,111.7
25949,84899,878.67,395.44,0,1260.5,10637,0.052,102.7,40.468,204.25,118.49,502.74,561.63,0.598,990.35,2557.7
2797.7,2.3038e+05,16717,36.463,1377.9,0,38198,37.965,3036,613.23,3427.8,390.5,425.31,1437.7,5.754,9969.9,77660
5261.9,1.192e+05,1918.6,13.14,1465.6,13784,0,317.12,16612,1382.7,4672.9,220.64,907.42,4654.6,43.894,8170.6,9082.9
2.893,2204.1,36.462,0,0.097,8.177,1462.9,0,2.281,0.02,22.765,0.002,0.005,0.48,0,21.902,23.708
1231,1.4708e+05,280.02,0.234,381.08,25289,22315,0.587,0,57.737,4798.9,96.846,87.507,420.26,6.049,1055.6,48412
15075,3e+05,10380,574.19,10632,73833,17019,216,10584,0,5917,1501.7,2099.1,8979.6,301.68,18254,47806
990.52,20466,38.529,0,40.145,101.22,115.2,0,68.528,9421.3,0,50.701,78.23,77.464,7.742,16009,1961.8
422.42,88655,33.362,0,18.076,99.698,21.634,0,649.92,36177,3855.6,0,7.699,33.502,0,191.99,5116.8
4366.8,47040,58.801,9.018,1053.8,7210.4,5929,0,50.587,12.442,603.68,14.453,0,552.99,3953.4,1104.8,24721
6299.6,1.5855e+05,46.132,1.245,1985.4,1333,14269,3.906,96.562,44.209,1221.7,22.547,21667,0,0.422,6159.8,40305
236.64,7451.6,12626,0,3.065,857.34,568.17,3.611,11.546,310.72,77.243,4.143,99.581,240.59,0,218.33,1566.2
4807.1,3.2259e+05,1778.7,565.37,1987.5,20317,2277.8,40.554,1119.1,1.2704e+05,3626.5,2307.2,2061.7,3449,421.37,0,8151.2
20520,5.0997e+05,3369.7,12.154,16022,21103,47710,490.6,3246.5,956.32,4036,1108.3,1950.6,9904.5,28.369,11838,0
