0,2.3493e+05,6318.8,31.598,4271.6,6030,19350,123.44,2492.6,796.81,1470.8,453.35,1826.7,8815,276.55,18557,23040
1.3201e+05,0,50430,348.76,97325,69052,36732,501.61,27603,19076,24634,5092.3,14327,40973,5530.9,96358,1.3351e+05
5804.6,57344,0,0.052,71.749,342.97,4182.8,0,1.794,0.86,19.568,0.232,11.161,8.222,0.064,5175.8,7485.1
54.458,121.65,0.011,0,20.23,0.076,11.425,0,0.038,0.009,0.194,0.004,0,0.004,0,0.05,36.777
16053,66715,66.214,24.561,0,2021.2,5643.7,0.094,109.87,1.956,81.611,0.112,14.622,46.419,13.809,2509.9,2050.3
522.62,1.3173e+05,911.83,0.006,147.4,0,64891,1.208,208.66,365.76,1377.5,41.008,95.698,401.05,0.189,1324.4,36925
1298.4,58841,1566.1,22.83,527.28,4236.9,0,147.08,1324.3,267.2,105.28,37.743,207.23,2146.2,10.025,7009.5,8294.6
0.007,1604.5,0,0,0.125,0.346,1209.8,0,1.844,0.007,0.186,0.018,0.004,0.015,0,0.741,34.925
135.93,77206,0.849,0.009,137.31,1146,9564.2,0.709,0,130.44,16.084,69.446,2.512,9.661,0.022,442.74,28488
19229,54034,991.76,0.404,5739.7,6443.4,546.21,0.979,232.92,0,51.719,238.09,522.1,3854.8,47.373,5613.4,7157
5.453,16101,2.541,0,0.354,50.424,0.328,0,1.097,556.71,0,80.397,1.182,0.08,0,4.589,273.48
20.997,59376,4.338,0,1.335,45.912,0.695,0,1.405,17437,17.848,0,11.444,0.153,0,1666.5,3169.2
685.95,18138,10.509,0,390.28,74.293,1622.3,0,2.716,0.104,11.263,0,0,36.285,0.032,35.737,9557.9
5600.9,1.1591e+05,69.278,0,721.54,393.69,6363.1,0,5.433,1.318,322.24,0.272,41.899,0,0.175,1256.2,21057
138.51,3869.5,2.242,0,52.926,13.004,75.028,0,0.982,1021.5,1.48,0,1.267,19.473,0,13.304,253.63
1208.9,2.0378e+05,27548,0.025,748.87,744.59,378.13,0.565,169.44,58471,917.36,56.279,64.028,812.75,22.04,0,6474.7
8826.2,3.6142e+05,1067.2,3.815,1147,4849.5,40494,2.462,222.72,282.63,95.687,17.075,66.776,1335.3,24.658,11466,0
