0,2.5626e+05,7612.9,85.552,11158,10105,37016,96.842,3926,714.11,8342.3,2152,3379.3,11015,282.18,18339,24169
1.3531e+05,0,98759,985.68,96973,1.1665e+05,79690,419.35,55968,41892,48620,12377,30002,80272,6707,1.623e+05,3.2143e+05
11262,91175,0,0.26,408.29,1387.8,8276.8,0,152.6,3.93,1261.3,55.073,4.981,1024.7,0.827,5628.5,8910.4
280.18,605.5,0.026,0,83.587,2.7,357.71,0,0.044,0.002,0.598,0,0.034,0.002,0,6.87,35.777
34537,1.124e+05,76.461,36.735,0,277.7,8142.5,0.069,326.58,3.813,81.036,7.516,22.34,189.28,30.155,963.6,7350.2
1138.7,2.1379e+05,9511.5,5.932,775.21,0,53834,1.267,533.53,176.8,2359.5,156.6,131.58,638.84,5.232,7846.6,71692
2020.7,1.2464e+05,2334,1.363,3355.4,6872.8,0,36.42,2642.1,245.45,541.12,211.1,588.33,1568.2,23.781,5305.7,10475
0.011,1406.5,0,0,0.102,0.72,2560.4,0,1.311,0.016,2.016,0.016,0,0,0,10.686,9.681
334.32,1.4787e+05,20.549,0.033,882.92,1056.6,33277,0.552,0,3.37,3185.6,15.849,75.562,82.35,1.172,5566.7,73998
5234.5,2.0423e+05,10199,15.818,4012.5,6610.3,2766.1,90.614,5038.9,0,916,763.45,1857,4693.6,163.96,13664,19584
1832.8,38324,331.25,0,55.936,145.46,1127,0,178.37,3901.1,0,64.745,15.799,729.92,0.143,2382,7428.8
62.133,89204,5.524,0,129.5,12.306,13.262,0,2.971,41405,37.069,0,0.188,20.013,0.374,980.06,3772.8
1632.1,77055,22.488,0,357.06,314.48,4786.4,0,16.3,10.154,118.97,0.098,0,56.211,15.233,1845,19298
4423.8,1.103e+05,149.96,0.153,1887.2,621.18,9472,0,228.1,2.055,1707.4,0.551,47.981,0,16.096,865.56,40873
113.71,7024.9,31.239,0,776.07,31.195,1098.3,0,14.208,1154.9,9.828,0.164,6.943,72.664,0,23.873,1429.4
2300.8,2.8742e+05,590.34,17.189,1245.2,1668.7,1378.3,1.583,398.49,1.183e+05,872,121.64,1084.7,1355.3,2.677,0,8106.5
18997,4.867e+05,2497,15.935,5665.7,5802.1,56072,138.99,851.48,645.53,622.83,153.8,394.57,2027.1,134.76,16001,0
