0,3.0302e+05,58408,260.77,20693,21697,51257,774.93,13457,3126.1,20785,6026.1,11653,16038,341.72,30193,30798
1.6559e+05,0,1.9116e+05,3503,1.1352e+05,2.6666e+05,1.6479e+05,2102,1.315e+05,50653,1.0037e+05,32127,67237,1.5551e+05,7685.4,2.3214e+05,3.9528e+05
15568,1.1405e+05,0,0.084,2884,3503.6,8723.2,0.239,161.59,77.379,1533.7,10.122,24.594,226.49,33.397,26069,11714
462.12,1045.8,4.05,0,251.71,8.112,404,0,0.05,0.004,82.771,0.964,0,0.119,0,67.816,116.57
32531,87069,416.42,191.31,0,481.57,11608,0.077,2855.5,156.9,516.47,74.771,103.56,12521,1.264,1323.8,2080.3
4337.1,2.2711e+05,6590.9,47.792,1338,0,30890,4.178,1256,379.27,6958.3,175.58,523.37,1440.1,32.374,5362.6,69363
3242.3,1.5162e+05,2118.5,8.326,1828.8,9310.3,0,346.51,4122.8,967.05,38232,311.72,882.97,5945.2,58.679,5393.5,12778
25.48,3420,0.135,0,0.121,4.219,2100,0,36.403,0.041,12.362,0.02,0,2.277,0,61.784,25.953
829.53,1.6182e+05,213.47,0.03,1780.3,2883.6,21623,1.63,0,19,34989,20.678,224.01,150.08,77.988,8607.1,49368
25898,3.4836e+05,70128,103.7,9880,36491,7011.6,149.91,24137,0,20920,1316,5411,9829.2,293.4,11444,36363
274.47,23842,85.708,10.506,53.05,248.96,158.13,0,114.02,8308.4,0,31.54,48.647,62.386,3.959,337.82,989.97
6213.7,84821,73.98,214.68,1177.6,91.81,29.669,0.122,296.27,32568,1556.5,0,844.12,40.402,0,1252.3,3881.6
6837.5,56203,109.41,0,465.18,6088.4,7038.1,0,1274.3,61.891,1708,23.565,0,308.89,1.536,2867.1,25344
8016.5,1.3538e+05,344.95,0.244,982.8,1249.4,9857.4,2.441,37.414,78.973,308.92,3.989,200.61,0,1.283,3575.8,34731
430.83,9403.9,77.156,0.062,55.731,250.64,1245.7,0,167.9,713.42,370.09,0.487,17.559,145.86,0,156.48,700.32
12530,2.9923e+05,2011.4,24.534,1923.2,5093.9,2988.5,30.264,1581,1.2504e+05,3214.2,297.68,8732.8,2515.2,69.299,0,12107
18355,4.9227e+05,2167.6,198.82,6862.1,22921,64442,164.11,1606.5,1223,1050.9,372.79,2637,6521.4,34.294,16451,0
