0,3.2303e+05,15967,212.15,19266,28287,40208,207.63,9170.9,13326,17881,3626,11996,16103,250.05,22730,39910
2.134e+05,0,1.9042e+05,7831.7,1.2611e+05,2.9848e+05,1.5739e+05,2462.6,1.2556e+05,53621,1.2882e+05,32822,63864,1.7568e+05,15463,2.3479e+05,4.2826e+05
16500,1.5844e+05,0,14.4,2210.2,2905.7,7014.4,0.052,142.12,6.708,20601,13.253,48.806,101.45,1.959,25865,12292
793.8,1106.4,0.924,0,463.15,5.041,817.88,0,4.549,0.068,0.866,0.253,0.071,98.157,0,33.505,43.887
33928,84055,282.09,267.94,0,2143,9481.5,0.15,246.18,13.597,163.33,50.9,151.86,771.73,68.124,1302.7,2069
4138.2,2.476e+05,3567.5,45.245,992.91,0,53215,22.532,3302.7,379.87,2574.8,364.71,344.97,1240.9,57.352,7941.4,82414
5661.6,1.5404e+05,3766.1,35.988,1476.8,14393,0,186.69,5213.3,1199.6,4196.8,262.65,1467.2,2423.4,204.97,5427.4,18507
10.106,2846.7,0.094,0,0.424,61.689,1660,0,56.203,0.028,2.776,0.005,0.024,1.411,0,27.349,50.829
1278.9,1.7454e+05,311.11,0.024,452.19,3661.3,24069,1.551,0,151.29,7362.6,107.97,103.55,1349.4,1081.4,2554.3,47287
16877,3.3252e+05,6580.5,41.265,8401.1,18246,8176.6,137.67,10773,0,6529.3,1042.4,2125.6,8412.6,73.069,16596,45259
15286,33742,946.02,0,3219,13683,5317.9,0.438,1193.2,7958.7,0,12487,101.95,2774.2,13.208,5446.7,10782
1450.5,85954,15.072,0.102,58.034,1074.6,274.86,0.778,39.774,34392,4313.9,0,165.66,8.818,0.028,2316.6,2495.5
6925.9,41191,126.81,0,631.25,3264.6,5633.8,0.91,460.41,5.348,1115.7,58.803,0,2793,13.478,1413.4,28256
8528.7,1.615e+05,162.82,0,1970.6,1551.5,10813,0.977,737.18,8.128,1534.8,10.827,24387,0,5.43,4849.2,37954
177.04,8816.5,248.73,0,207.31,187.84,124.07,0,42.258,471.93,30.65,3.914,28.649,263.31,0,150.34,761.4
3825,3.2302e+05,19802,1964.6,2995.8,5982.5,3925.8,21.496,1578.1,1.3973e+05,3248.5,248.67,1437.2,18751,327.92,0,11407
30493,5.1306e+05,6868.7,27.6,3306.4,25589,41322,107.38,3216.2,1668.7,12228,359.85,1374.7,3452.8,30.245,10302,0
