0,2.8072e+05,8421.5,95.282,13706,10726,37161,101.64,6595.9,1264.5,12991,1867.2,3894.4,10436,234.76,25915,22631
1.2398e+05,0,1.1047e+05,1011.5,89200,1.1967e+05,70000,693.25,59889,34453,52507,14185,37033,78481,6920,1.7614e+05,3.0773e+05
11218,1.124e+05,0,0.404,123.8,1635.8,5393.4,0,34.901,3.449,520.43,32.697,24.114,69.631,0.063,5987.9,11923
379.61,736.57,0.01,0,124.62,20.406,98.785,0,0.05,0.148,0.562,0,0.002,0,0,14.986,49.884
39174,1.0076e+05,567.34,36.293,0,349.1,11082,0.088,337.02,5.197,29.033,3.746,13.18,182.34,75.11,1517.6,10370
1278.7,2.4387e+05,14248,3.151,870.31,0,55785,7.147,903.66,93.832,1295.6,2837,464.95,1002.3,3.599,6266.6,75537
2436.6,1.5253e+05,1632.7,10.048,1835.8,14893,0,108.45,2312.3,263.13,710.91,263.53,1707.8,1699.5,47.59,63155,11968
0.587,1226,0,0,0.129,1.359,4072.9,0,1.754,0.181,0.095,0.002,0.013,0,0,2.972,7.136
417.72,1.5045e+05,58.782,0,1093.9,2452.5,31655,0.317,0,120.44,6257.9,5.744,4.436,81.84,0.008,7749.3,85731
12133,2.5528e+05,4145.2,35.535,6058.4,9012.3,2375.6,203.48,5522.3,0,587.21,980.35,1285.9,3868,115.2,8705.1,15528
923.41,19933,928.65,0.158,196.6,7712.6,657.08,0.102,374.08,8267.1,0,187.6,19.758,1033,0,672.78,2429.6
83.898,96958,19.178,0,155.23,74.068,39.562,0,6.919,40034,833.95,0,0.306,641.68,0.552,1160.1,5309
1247.8,51848,645.13,0,289.06,246.97,4631.5,0,30.303,1.992,39.999,3.821,0,30.155,0.047,2345.9,25380
4930.9,1.2162e+05,9.245,0,674.01,799.61,10184,0,294.84,6.837,935.5,16.334,12.443,0,18.191,896.52,40370
187.25,5957,3.776,0,325.29,25.787,1160.5,0,16.712,403.72,0.698,0.152,8.857,83.529,0,38.23,549.24
2810,3.1237e+05,11741,19.253,1256.4,1999.7,1088.2,2.158,865.38,1.1334e+05,3027.5,76.802,877.77,4729.6,27.77,0,13188
17467,5.1259e+05,2441.2,1.755,7425.8,5029.1,58532,39.37,1468.9,497.42,6245,227.45,765.13,1984.4,44.675,18978,0
