0,2.6754e+05,12044,112.35,14357,19312,42044,148.84,9285.1,1990.9,16103,2548.9,6937.9,12535,372.96,20481,31855
1.4811e+05,0,1.436e+05,912.52,1.072e+05,1.5086e+05,1.1921e+05,1491.3,85295,40058,1.0671e+05,17000,45808,1.0675e+05,4948,1.6923e+05,3.2167e+05
11146,1.4512e+05,0,0.098,481.78,1546.2,5762.8,0.05,74.987,590.09,652.29,5.756,38.337,32.295,0.239,6192.9,10876
440.1,429.69,0.052,0,185.82,3.247,239.07,0,0.026,0.008,0.012,0.036,7.138,5.269,0,2.21,77.527
32864,1.0513e+05,111.01,118.36,0,211.17,8896.6,0.14,96.896,1264.9,60.53,66.68,41.827,215.69,17.031,696.51,2462.1
1667,2.117e+05,24582,0.444,980.62,0,69944,62.925,1934.9,1044,3616.8,183.22,2526.2,744.71,8.73,3275,68658
2396.9,1.402e+05,1838,21.807,3567.2,14959,0,69.851,16223,2135.6,1055,420.99,714.61,2125.2,2.907,7.0472e+05,9987.6
0.37,2261.2,0.149,0,0.184,3.134,2008.4,0,1.874,0.016,41.547,0,3.506,0.496,0,44.101,23.258
502.17,1.703e+05,67.028,0.009,640.79,1720.1,34504,0.363,0,28.275,13290,20.902,25.187,2939,0.275,3289,61546
74420,2.1944e+05,73375,15.218,13254,90021,3244.6,60.465,4769.6,0,73548,869.81,972.02,5576.2,69664,11556,20087
1294.9,33741,491.73,0.102,426.45,1808.9,8193.1,62.592,527.51,6578.5,0,218.57,46.646,169.01,0.01,1430.1,1421.1
144.26,88529,13.02,0,1991,463.1,736.23,0,75.556,34985,1507.3,0,3.308,0.49,0,1151.8,3415
2968.8,50881,15.393,0,244.47,1102.2,5715.6,1.572,37.217,7.219,70.433,0,0,73.74,1.153,2490.8,25291
5755.5,1.3218e+05,503.92,0.132,2708.8,1258.8,14268,21.487,49.93,400.79,393.77,9.067,1709.8,0,0.009,1922.1,32763
267.9,5856.9,10.152,0,61.88,47.659,428.83,0,33.873,927.17,3.695,0.004,12.791,60.619,0,43.905,604.68
2822.4,2.7879e+05,19612,41.926,1849.2,2431.4,7004.1,55.086,898.19,1.4035e+05,614.91,143.27,879.13,2354.1,11.216,0,9248.1
23657,4.2942e+05,3608.5,25.2,5187.4,14802,36357,156.88,3438.5,154.22,6486,239.02,449.02,1584.8,82.587,6426.1,0
